,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,PRODUTOID,DESCRICAO,APLICACAO1,PESO,ALTURA,LARGURA,COMPRIMENTO
952,952,952,952,51737,OLEO ANDIROBA 15ML NECTAR PLUS,CX/30,0.0,0.07,0.03,0.03
953,953,953,953,51738,OLEO ANDIROBA 30ML NECTAR PLUS,CX/24,0.0,0.08,0.035,0.035
954,954,954,954,58070,OLEO CARTAMO 60+10CAP 1000MG TIARAJU,CX/50,0.14800000000000002,0.035,0.085,0.085
955,955,955,955,58069,OLEO CARTAMO 60CAP 1250MG TIARAJU,CX/50,0.0,0.0,0.0,0.0
956,956,956,956,59413,OLEO COCO EXT VIRG 200ML QUALICOCO,CX/12,0.345,0.09,0.07,0.07
957,957,957,957,59410,OLEO COCO EXT VIRG 500ML QUALICOCO,CX/12,0.72,0.13,0.085,0.085
958,958,958,958,60384,OLEO COCO S/SABOR 200ML QUALICOCO,CX/12,0.2,0.09,0.07,0.0
959,959,959,959,60005,OLEO COCO VIRGEM 200ML QUALICOCO,CX/12,0.25,0.09,0.07,0.07
960,960,960,960,60006,OLEO COCO VIRGEM 500ML QUALICOCO,CX/12,0.76,0.13,0.09,0.09
961,961,961,961,58073,OLEO COCO+VIT 60+10CAP 1000MG TIARAJU,CX/50,0.147,0.135,0.085,0.085
962,962,962,962,59382,OLEO COPAIBA 15ML NECTAR ARARIPE,CX/30,0.015,0.07,0.03,0.03
963,963,963,963,51739,OLEO COPAIBA 15ML NECTAR PLUS,CX/30,0.0,0.07,0.03,0.03
964,964,964,964,51740,OLEO COPAIBA 30ML NECTAR PLUS,CX/24,0.0,0.08,0.035,0.035
965,965,965,965,56417,OLEO COPAIBA 30ML PRONATUS,CX/12,0.05,0.08,0.03,0.03
966,966,966,966,62085,OLEO DE ALHO 120CAPS MEDINAL,CX/36,0.081,0.12,0.07,0.07
967,967,967,967,62086,OLEO DE CARTAMO 120CAPS MEDINAL,CX/36,0.081,0.12,0.07,0.07
968,968,968,968,62087,OLEO DE CHIA 120CAPS MEDINAL,CX/36,0.081,0.12,0.07,0.07
969,969,969,969,62088,OLEO DE COCO 120CAPS MEDINAL,CX/36,0.081,0.12,0.07,0.07
970,970,970,970,62089,OLEO DE FIGADO DE BACALHAU 120CAPS MEDINAL,CX/36,0.081,0.12,0.07,0.07
971,971,971,971,62090,OLEO DE LINHACA 120CAPS 500MG MEDINAL,CX/36,0.081,0.12,0.07,0.07
972,972,972,972,62091,OLEO DE PEIXE OMEGA 3 120CAPS 1000MG MEDINAL,,0.081,0.12,0.07,0.07
973,973,973,973,62762,OLEO DE PRIMULA 60CAPS 250MG MEDINAL,,0.07,0.096,0.048,0.048
974,974,974,974,56412,OLEO ELETRICO 30ML PRONATUS,CX/12,0.05,0.08,0.03,0.03
975,975,975,975,51741,OLEO EUCALIPTO 15ML NECTAR PLUS,CX/30,0.0,0.07,0.03,0.03
976,976,976,976,51742,OLEO EUCALIPTO 30ML NECTAR PLUS,CX/24,0.0,0.08,0.035,0.035
977,977,977,977,54358,OLEO GERGELIM 80ML GERMINA,FD/12,0.08,0.155,0.04,0.04
978,978,978,978,55277,OLEO GIRASSOL 80ML GERMINA,FD/12,0.08,0.155,0.04,0.04
979,979,979,979,59376,OLEO HORTELA 15ML NECTAR ARARIPE,CX/30,0.015,0.07,0.025,0.025
980,980,980,980,51743,OLEO HORTELA 15ML NECTAR PLUS,CX/30,0.0,0.07,0.03,0.03
981,981,981,981,59377,OLEO HORTELA 30ML NECTAR  ARARIPE,CX/24,0.03,0.08,0.03,0.03
982,982,982,982,51744,OLEO HORTELA 30ML NECTAR PLUS,CX/24,0.0,0.08,0.035,0.035
983,983,983,983,54359,OLEO LINHACA 80ML GERMINA,FD/12,0.08,0.155,0.04,0.04
984,984,984,984,59425,OLEO LINHACA DOUR 60+10CAP 1000MG TIARAJU,CX/50,0.0,0.135,0.09,0.09
985,985,985,985,56082,OLEO LINHACA DOUR 80ML GERMINA,FD/12,0.08,0.155,0.04,0.04
986,986,986,986,57555,OLEO PEQUI 30 ML NECTAR PLUS,CX/24,0.0,0.08,0.04,0.03
987,987,987,987,56416,OLEO ROSA MOSQUETA 30ML PRONATUS,CX/12,0.05,0.08,0.03,0.03
988,988,988,988,58076,OMEGA 3 60 CAP 1250MG TIARAJU,CX/50,0.151,0.13,0.075,0.075
989,989,989,989,58075,OMEGA 3 60+10CAP 1000MG TIARAJU,CX/50,0.152,0.12,0.065,0.065
990,990,990,990,62476,OMEGA 3 FOR PLUS 60CAPS VITAFOR,,0.06,0.0,0.0,0.0
991,991,991,991,58077,OMEGA PLUS 3/6/9/60CAP 1250MG TIARAJU,CX/50,0.15,0.125,0.07,0.07
992,992,992,992,62736,OMEGAFOR PLUS 1000MG 120CAPS VITAFOR,,0.0,0.0,0.0,0.0
993,993,993,993,62755,OMEGAFOR PLUS 1000MG 60CAPS VITAFOR,CX/6,0.151,0.12,0.06,0.06
994,994,994,994,62104,OREGANO 20G KODILAR,CX/50,0.02,0.17,0.1,0.01
995,995,995,995,62180,PACOCA C/CHOC FITTY ZERO 12X20G KOBBER,CX/6,0.309,0.05,0.085,0.15
996,996,996,996,61894,PACOQUINHA C/CHOC 24X25G PHINUS,,0.6,0.065,0.12,0.155
997,997,997,997,62027,PALMITO ORG PUPUN ESPAGUETE 230G LA DO KINTAL,CX/15,0.53,0.14,0.09,0.09
998,998,998,998,62029,PALMITO ORG PUPUN PICADO 300G LA DO KINTAL,CX/15,0.53,0.13,0.09,0.09
999,999,999,999,62028,PALMITO ORG PUPUN RODELA 300G LA DO KINTAL,CX/15,0.53,0.14,0.09,0.09
1000,1000,1000,1000,62026,PALMITO ORG PUPUN TOLETE 300G LA DO KINTAL,CX/15,0.53,0.14,0.09,0.09
1001,1001,1001,1001,61725,PAO FORMA MULTIG 200G SCHAR,CX/8,0.2,0.1,0.12,0.15
1002,1002,1002,1002,61726,PAO FORMA TRAD 200G SCHAR,CX/8,0.2,0.1,0.12,0.15
1003,1003,1003,1003,62123,PASTA AMEND GERM 170G MANDORELLA,CX/12,0.17,0.095,0.06,0.06
1004,1004,1004,1004,62344,PASTA AMENDOIM BAN/ACAI 400G LIVRE D,CX/12,0.433,0.112,0.103,0.103
1005,1005,1005,1005,62738,"PASTA AMENDOIM BEIJINHO/WHEY 1,005KG DR PEANUT ",,1.09,0.158,0.098,0.098
1006,1006,1006,1006,62741,PASTA AMENDOIM BEIJINHO/WHEY 500G DR PEANUT,CX/18,0.57,0.095,0.098,0.098
1007,1007,1007,1007,62716,"PASTA AMENDOIM BRIGAD/WHEY 1,005KG DR PEANUT",CX/9,1.005,0.156,0.096,0.096
1008,1008,1008,1008,62713,PASTA AMENDOIM BRIGAD/WHEY 500G DR PEANUT,CX/18,0.57,0.095,0.095,0.095
1009,1009,1009,1009,62343,PASTA AMENDOIM CAC/WHEY 400G LIVRE D,CX/12,0.433,0.112,0.103,0.103
1010,1010,1010,1010,62714,"PASTA AMENDOIM CHOC BRANCO/WHEY 1,005KG DR PEANUT",CX/9,1.085,0.155,0.1,0.099
1011,1011,1011,1011,62715,PASTA AMENDOIM CHOCO BRANCO/WHEY 500G DR PEANUT,CX/18,0.5445,0.095,0.097,0.097
1012,1012,1012,1012,62740,"PASTA AMENDOIM COCO/WHEY 1,005KG DR PEANUT",CX/9,1.09,0.158,0.098,0.098
1013,1013,1013,1013,62743,PASTA AMENDOIM COCO/WHEY 500G DR PEANUT,CX/18,0.57,0.095,0.098,0.098
1014,1014,1014,1014,61923,"PASTA AMENDOIM INT 1,005KG DACOLONIA",CX/8,1.005,0.135,0.14,0.14
1015,1015,1015,1015,61124,PASTA AMENDOIM INT 500G DACOLONIA,CX/6,0.05,0.12,0.095,0.095
1016,1016,1016,1016,61120,PASTA AMENDOIM INT AC.COCO 200G DACOLONIA,CX/12,0.2,0.07,0.095,0.095
1017,1017,1017,1017,62031,PASTA AMENDOIM INT AVELA/CACAU 450G DACOLONIA,,0.45,0.13,0.11,0.11
1018,1018,1018,1018,62030,PASTA AMENDOIM INT BRIGAD PROT 450G DACOLONIA,CX/6,0.45,0.13,0.11,0.11
1019,1019,1019,1019,61122,PASTA AMENDOIM INT CACAU 500G DACOLONIA,CX/6,0.5,0.12,0.095,0.095
1020,1020,1020,1020,62063,"PASTA AMENDOIM INT CRUNCHY 1,001KG LIVRE D",CX/8,1.06,0.135,0.126,0.126
1021,1021,1021,1021,61924,"PASTA AMENDOIM INT CRUNCHY 1,005 KG DACOLONIA",CX/8,1.005,0.135,0.14,0.14
1022,1022,1022,1022,62062,PASTA AMENDOIM INT CRUNCHY 400G LIVRE D,CX/12,0.433,0.11,0.103,0.103
1023,1023,1023,1023,61123,PASTA AMENDOIM INT CRUNCHY G 500G DACOLONIA,CX/6,0.5,0.12,0.095,0.095
1024,1024,1024,1024,62064,"PASTA AMENDOIM INT NATURAL 1,001KG LIVRE D",CX/8,1.06,0.135,0.126,0.126
1025,1025,1025,1025,62061,PASTA AMENDOIM INT NATURAL 400G LIVRE D,CX/12,0.433,0.112,0.103,0.103
1026,1026,1026,1026,62739,"PASTA AMENDOIM ORIGINAL 1,005KG DR PEANUT",CX/9,1.09,0.158,0.98,0.98
1027,1027,1027,1027,62742,PASTA AMENDOIM ORIGINAL 500G DR PEANUT,CX/18,0.57,0.095,0.098,0.098
1028,1028,1028,1028,61593,PASTA GERG INT TAHINE 350G SESAMO REAL,CX/12,0.32,0.113,0.07200000000000001,0.07200000000000001
1029,1029,1029,1029,62121,PASTA GERG ORG INT TAHINE 350G SESAMO REAL,CX/12,0.35,0.113,0.07200000000000001,0.07200000000000001
1030,1030,1030,1030,62120,PASTA GERG ORG TRAD TAHINE 320G SESAMO REAL,CX/12,0.32,0.113,0.07200000000000001,0.07200000000000001
1031,1031,1031,1031,61594,PASTA GERG TAHINE ALH/ALEC 350G SESAMO REAL,CX/12,0.32,0.113,0.07200000000000001,0.07200000000000001
1032,1032,1032,1032,61592,PASTA GERG TRAD TAHINE 320G SESAMO REAL,CX/12,0.32,0.113,0.07200000000000001,0.07200000000000001
1033,1033,1033,1033,62395,"PASTILHA PROP EUCALP 12X9,6G NECTAR FLORAL",CX/24,0.1552,0.145,0.075,0.05
1034,1034,1034,1034,62393,"PASTILHA PROP GENG 12X9,6G NECTAR FLORAL",CX/6,0.1152,0.145,0.075,0.05
1035,1035,1035,1035,62392,"PASTILHA PROP MENTA 12X9,6G NECTAR FLORAL",CX/6,0.1152,0.145,0.075,0.05
1036,1036,1036,1036,62394,"PASTILHA PROP ROMA 12X9,6G NECTAR FLORAL",CX/6,0.1152,0.145,0.075,0.05
1037,1037,1037,1037,62181,PE DE MOCA FITTY ZERO 12X20G KOBBER ,CX/6,0.287,0.05,0.085,0.15
1038,1038,1038,1038,59268,PE DE MOLEQUE 24X25G PHINUS,CX/16,0.6,0.18,0.1,0.07
1039,1039,1039,1039,62105,PIMENTA CALAB 50G KODILAR,CX/50,0.05,0.17,0.1,0.01
1040,1040,1040,1040,62106,PIMENTA DO REINO MOIDA 60G KODILAR,CX/50,0.06,0.17,0.1,0.01
1041,1041,1041,1041,62079,PIPOCA A VACUO ORG 500G ECOBIO,,0.5,0.15,0.09,0.05
1042,1042,1042,1042,61787,POLEN APICOLA DESIDRATADO 50G MEL WENZEL,,0.05,0.085,0.05,0.05
1043,1043,1043,1043,60564,PRO WHEY 3W BAUN 907G PROFIT,,0.907,0.26,0.18,0.48
1044,1044,1044,1044,97,PROPOLIS DIET SPRAY 33ML PRODAPYS,CX/5,0.33,0.11,0.04,0.04
1045,1045,1045,1045,112,PROPOLIS VERDE 20% 45 CAPS PRODAPYS,CX/5,0.33,0.11,0.05,0.03
1046,1046,1046,1046,59817,PURE GHEE COCONUT 175G AIRON,CX/24,0.343,0.009000000000000001,0.07,0.07
1047,1047,1047,1047,59544,PURE GHEE ORIG 175G AIRON,CX/24,0.343,0.009000000000000001,0.07,0.07
1048,1048,1048,1048,59820,PURE GHEE VEG 100% NATURAL 175G AIRON,CX/24,0.18,0.009000000000000001,0.07,0.07
1049,1049,1049,1049,59840,QUINOA GRAOS 130G KOBBER,CX/12,0.13,0.18,0.095,0.04
1050,1050,1050,1050,61377,QUINOA GRAOS ORG 150G VILA ALIM,CX/24,0.15,0.2,0.12,0.04
1051,1051,1051,1051,61218,QUINOA ORG MIX BRANC/VERM 200G NATIVE,CX/12,0.221,0.14,0.1,0.036000000000000004
1052,1052,1052,1052,62092,QUITOSANA 100CAPS MEDINAL,CX/40,0.08800000000000001,0.1,0.05,0.05
1053,1053,1053,1053,55256,RIPPED FAST 120CAP 540MG DNA,CX/6,0.649,0.15,0.08,0.08
1054,1054,1054,1054,55362,RIPPED FAST 30CAP 643MG DNA,CX/12,0.16,0.075,0.045,0.045
1055,1055,1055,1055,61205,ROLINHO WAFER AMEND S/GLUT 50G N.LIFE,CX/12,0.05,0.135,0.04,0.06
1056,1056,1056,1056,61203,ROLINHO WAFER AVEL/CAC S/GLUT 50G N.LIFE,CX/12,0.05,0.13,0.04,0.06
1057,1057,1057,1057,61204,ROLINHO WAFER CAST/CAC S/GLUT 50G N.LIFE,CX/12,0.05,0.06,0.05,0.04
1058,1058,1058,1058,61202,ROLINHO WAFER CHOC S/GLUT 50G N.LIFE,CX/12,0.05,0.06,0.05,0.04
1059,1059,1059,1059,62136,ROSQUINHA COCO S/LACT 400G RANCHEIRO,CX/24,0.403,0.345,0.215,0.05
1060,1060,1060,1060,62408,ROSQUINHA RECH CHOC S/LACT 90G RANCHEIRO,CX/30,0.09,0.04,0.22,0.03
1061,1061,1061,1061,62621,ROSQUINHA SABOR CHOCOLATE S/LACT 400G FABISE,CX/10,0.4,0.28,0.03,0.19
1062,1062,1062,1062,62619,ROSQUINHA SABOR COCO S/LACT 400G FABISE,CX/10,0.4,0.28,0.03,0.19
1063,1063,1063,1063,62620,ROSQUINHA SABOR LEITE S/LACT 400G FABISE ,CX/10,0.4,0.28,0.03,0.19
1064,1064,1064,1064,62419,SAB BAR NATURAL CURCUMA 80G SUAVETEX,CX/48,0.08900000000000001,0.057,0.09,0.027000000000000003
1065,1065,1065,1065,55163,SAB FEMMECARE FEM 200ML VIS NATIVA,CX/24,0.0,0.17,0.06,0.04
1066,1066,1066,1066,62416,SAB LIQ NATURAL C/OLEO COCO 237ML SUAVETEX,CX/12,0.262,0.195,0.075,0.045
1067,1067,1067,1067,62421,SAB NATURAL BABY CAMOM/CID 80G SUAVETEX,CX/48,0.08900000000000001,0.057,0.09,0.027000000000000003
1068,1068,1068,1068,62423,SAB NATURAL CAMOM/EXT 80G SUAVETEX,CX/48,0.08900000000000001,0.057,0.09,0.027000000000000003
1069,1069,1069,1069,62420,SAB NATURAL CARVAO ATIV 80G SUAVETEX,CX/48,0.08900000000000001,0.057,0.09,0.027000000000000003
1070,1070,1070,1070,52276,SABONETE AROEIR/ERV ATIVA B. VIS NATIVA,CX/72,0.1,0.06,0.09,0.035
1071,1071,1071,1071,52271,SABONETE AROEIR/PH INTIMO 120ML VIS NATIVA,CX/12,0.0,0.1,0.06,0.04
1072,1072,1072,1072,52267,SABONETE AROEIRA B.100G VIS NATIVA,CX/72,0.1,0.06,0.09,0.035
1073,1073,1073,1073,52077,SABONETE GLIC. ALGAS 90G GRANADO,CX/72,0.09,0.028,0.062,0.08800000000000001
1074,1074,1074,1074,52269,SABONETE LIQ AROEIR 200ML VIS NATIVA,CX/24,0.0,0.17,0.06,0.04
1075,1075,1075,1075,61199,SAL MARINHO MOIDO 1KG N.LIFE,CX/10,1.0,0.22,0.13,0.035
1076,1076,1076,1076,60115,SAL ROSA C/ERV FINA MOEDOR 100G BR SPICES,CX/12,0.232,0.12,0.04,0.04
1077,1077,1077,1077,61826,SAL ROSA DO HIM FINO 300G VILA ALIMENTOS,,0.3,0.22,0.14,0.06
1078,1078,1078,1078,61815,SAL ROSA DO HIMAL GROSSO 300G VILA ALIMENTOS,CX/24,0.3,0.22,0.14,0.7
1079,1079,1079,1079,61929,SAL ROSA FINO SCH 250G BR SPICES,,0.25,0.16,0.11,0.05
1080,1080,1080,1080,60117,SAL ROSA GROSSO SCH 500G BR SPICES,CX/12,0.0,0.0,0.0,0.0
1081,1081,1081,1081,60526,SAL ROSA HIMAL FINO 1KG Q-VITA,,1.0,0.23,0.11,0.05
1082,1082,1082,1082,60069,SAL ROSA HIMAL FINO 250G Q-VITA,CX/30,0.25,0.16,0.1,0.04
1083,1083,1083,1083,59487,SAL ROSA HIMAL FINO 500G Q-VITA,CX/18,0.05,0.18,0.12,0.07
1084,1084,1084,1084,61253,SAL ROSA HIMAL GROS MOEDOR 100G N.LIFE,CX/12,0.1,0.135,0.05,0.05
1085,1085,1085,1085,60070,SAL ROSA HIMAL GROSSO 250G Q-VITA,CX/30,0.25,0.16,0.1,0.04
1086,1086,1086,1086,61279,SAL ROSA HIMAL GROSSO 350G KODILAR,CX/12,0.35,0.22,0.13,0.03
1087,1087,1087,1087,59488,SAL ROSA HIMAL GROSSO 500G Q-VITA,CX/18,0.5,0.18,0.12,0.07
1088,1088,1088,1088,60114,SAL ROSA HIMAL MOEDOR 100G BR SPICES,CX/12,0.232,0.13,0.05,0.05
1089,1089,1089,1089,60235,SAL ROSA HIMAL MOEDOR 100G QVITA,CX/12,0.22,0.13,0.06,0.06
1090,1090,1090,1090,61200,SAL ROSA HIMAL MOIDO 500G N.LIFE,CX/12,0.5,0.18,0.14,0.02
1091,1091,1091,1091,60329,SAL ROSA/PIM REINO MOEDOR 90G BR SPICES,CX/12,0.09,13.5,0.04,0.04
1092,1092,1092,1092,61456,SALINIS (MINI PRETZELS)SALG 60G SCHAR,CX/20,0.06,0.16,0.1,0.04
1093,1093,1093,1093,62107,SALSA 18G KODILAR,CX/50,0.018000000000000002,0.17,0.1,0.01
1094,1094,1094,1094,50464,SALSICHA VEGETAL LATA 400G SUPERBOM,CX/12,0.3,0.11,0.07,0.07
1095,1095,1095,1095,59762,SALSICHA VEGETARIANA DEF 400G SUPERBOM,CX/12,0.4,0.11,0.08,0.08
1096,1096,1096,1096,61455,SALTI (BISCOITO SALG) 175G SCHAR,CX/12,0.18600000000000005,0.21,0.07,0.12
1097,1097,1097,1097,58085,SELENIO 60COMP 250MG TIARAJU,CX/50,0.52,0.12,0.07,0.07
1098,1098,1098,1098,50869,SELENIUM 60CAPS 500MG MEDINAL,CX/50,0.061,0.095,0.05,0.05
1099,1099,1099,1099,61817,SEMENTE ABOB C/CAFE 40G VILA ALIMENTOS,CX/24,0.04,0.15,0.1,0.6
1100,1100,1100,1100,61819,SEMENTE ABOB C/CURC/PIM 40G VILA ALIMENTOS,,0.04,0.15,0.1,0.6
1101,1101,1101,1101,59661,SEMENTE CHIA 100G GERMINA,FR/30,0.1,0.2,0.14,0.09
1102,1102,1102,1102,59477,SEMENTE CHIA 100G Q-VITA,CX/30,0.01,0.14,0.05,0.1
1103,1103,1103,1103,56040,SEMENTE CHIA 200G GERMINA,FR/12,0.2,0.2,0.13,0.025
1104,1104,1104,1104,60989,SEMENTE CHIA 200G VILA ALIM,CX/24,0.208,0.15,0.1,0.05
1105,1105,1105,1105,62553,SEMENTE DE CHIA 120G ASTER,CX/24,0.13,0.194,0.115,0.045
1106,1106,1106,1106,62554,SEMENTE LINHACA DOUR 120G ASTER,CX/24,0.13,0.194,0.045,0.115
1107,1107,1107,1107,59837,SEMENTE LINHACA DOUR 120G KOBBER,CX/12,0.12,0.18,0.095,0.04
1108,1108,1108,1108,54461,SEMENTE LINHACA DOUR 200G GERMINA,FD/12,0.2,0.18,0.14,0.02
1109,1109,1109,1109,60990,SEMENTE LINHACA DOUR 200G VILA ALIM,CX/24,0.209,0.2,0.1,0.03
1110,1110,1110,1110,62555,SEMENTE LINHACA MARROM 120G ASTER,CX/24,0.13,0.194,0.15,0.045
1111,1111,1111,1111,59836,SEMENTE LINHACA MARROM 120G KOBBER,CX/12,0.12,0.18,0.095,0.04
1112,1112,1112,1112,55341,SEQUILHO COCO S/GLUT/LACT 350G NAZINHA,CX/20,0.35,0.275,0.185,0.04
1113,1113,1113,1113,55343,SEQUILHO LAR S/GLUT/LACT 350G NAZINHA,CX/20,0.35,0.27,0.185,0.04
1114,1114,1114,1114,60937,SEQUILHO LTE S/GLUT/LACT 100G NAZINHA,CX/30,0.1,0.16,0.13,0.03
1115,1115,1115,1115,55338,SEQUILHO LTE S/GLUT/LACT 350G NAZINHA,CX/20,0.35,0.275,0.185,0.04
1116,1116,1116,1116,61899,SEQUILHO MAIS ZERO BAUN 120G NAZINHA,CX/12,0.12,0.17,0.11,0.045
1117,1117,1117,1117,61901,SEQUILHO MAIS ZERO CAC/COCO 120G NAZINHA,CX/12,0.12,0.17,0.11,0.045
1118,1118,1118,1118,61900,SEQUILHO MAIS ZERO LIMAO 120G NAZINHA,CX/12,0.12,0.17,0.11,0.045
1119,1119,1119,1119,55354,SEQUILHO NATA S/GLUT/LACT 350G NAZINHA,CX/20,0.35,0.275,0.185,0.04
1120,1120,1120,1120,61627,SHAKE WHEY 3W MOR Z.ACUC 35G ALL PROTEIN,CX/10,0.35,0.14,0.12,0.3
1121,1121,1121,1121,62424,SHAMP NATURAL COCO/ARGAN 237ML SUAVETEX,CX/12,0.262,0.195,0.075,0.045
1122,1122,1122,1122,62473,SIMCAPS 30CAPS VITAFORT,,0.03,0.0,0.0,0.0
1123,1123,1123,1123,62758,SIMFORT SCH 10X2G VITAFOR ,CX/6,0.049,0.08,0.075,0.04
1124,1124,1124,1124,62759,SIMFORT SCH 30X2G VITAFOR,CX/12,0.133,0.12,0.075,0.075
1125,1125,1125,1125,62432,SINISTER MASS BAUN SCH 3KG INTEG MEDICA,,3.05,0.41,0.31,0.115
1126,1126,1126,1126,62277,SINISTER MASS CHOCO SCH 3KG INTEG MEDICA,CX/2,3.0,0.0,0.0,0.0
1127,1127,1127,1127,62278,SINISTER MASS MOR SCH 3KG INTEG MEDICA,CX/2,0.0,0.0,0.0,0.0
1128,1128,1128,1128,61368,SNACK BAN ORG LIOFIL 20G VILA ALIM,CX/24,0.02,0.17,0.12,0.02
1129,1129,1129,1129,61366,SNACK BAN/CAN LIOFIL 20G VILA ALIM,CX/24,0.02,0.17,0.115,0.02
1130,1130,1130,1130,62565,SNACK BANANA EM RODELA LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1131,1131,1131,1131,62560,SNACK BAT DOCE C/TOM/MANJ LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1132,1132,1132,1132,62563,SNACK BAT DOCE/BETER LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1133,1133,1133,1133,62561,SNACK GRAO DE BICO C/AZEITE LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1134,1134,1134,1134,61431,SNACK KROC LENT/BARBEC 45G SUPERBOM,CX/15,0.05,0.235,0.14,0.06
1135,1135,1135,1135,62566,SNACK MACA/BANANA LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1136,1136,1136,1136,62564,SNACK MACA/FRUT VERM LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1137,1137,1137,1137,62567,SNACK MACA/MANGA LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1138,1138,1138,1138,61235,SNACK MAND VEG CEB/SALS 30G NUTRIPLENO,CX/20,0.034,0.16,0.1,0.02
1139,1139,1139,1139,61234,SNACK MAND VEG MANJER 30G NUTRIPLENO,CX/20,0.03,0.16,0.1,0.02
1140,1140,1140,1140,61233,SNACK MAND VEG QUEIJO 30G NUTRIPLENO,CX/20,0.03,0.16,0.1,0.02
1141,1141,1141,1141,62562,SNACK MAND/PROVOL LIOFIL 8X20G NA REAL ,CX/4 ,0.025,0.16,0.13,0.035
1142,1142,1142,1142,62511,SNACK TAPIOCA C/ BATATA DOCE 30G NUTRIPLENO ,CX/20,0.03,0.22,0.035,0.155
1143,1143,1143,1143,62509,SNACK TAPIOCA LEMON PEPPER 30G NUTRIPLENO ,CX/20,0.03,0.22,0.035,0.155
1144,1144,1144,1144,62508,SNACK TAPIOCA TOMATE SECO 30G NUTRIPLENO ,CX/20,0.03,0.22,0.035,0.155
1145,1145,1145,1145,55085,SOBREMESA LACTEA LEITE COND ZERO LATA 335G HUE,CX/12,0.345,0.08,0.07,0.07
1146,1146,1146,1146,62340,SPIRULINA 120CAP KAMPO ERVAS,,0.048,0.11,0.058,0.058
1147,1147,1147,1147,58079,SPIRULINA 60+10CAP 380MG TIARAJU,CX/50,0.078,0.12,0.065,0.065
1148,1148,1148,1148,61950,SPRAY PROP MEL ROMA/GENG 30ML MINAMEL,CX/24,0.049,0.097,0.03,0.03
1149,1149,1149,1149,61949,SPRAY PROP MEL ROMA/HORT 30ML MINAMEL,CX/24,0.049,0.097,0.03,0.03
1150,1150,1150,1150,61948,SPRAY PROP MEL/MALVA 30ML MINAMEL,CX/24,0.049,0.097,0.03,0.03
1151,1151,1151,1151,52318,SUCO GOIABA ORG TROPI 1L NATIVE,CX/12,1.092,0.205,0.07200000000000001,0.07200000000000001
1152,1152,1152,1152,52321,SUCO LARANJA ORG 200ML NATIVE,CX/27,0.23,0.12,0.048,0.038
1153,1153,1153,1153,61430,SUCO MACA 100% FRUTA 200ML SUPERBOM,CX/27,0.22,0.12,0.038,0.047
1154,1154,1154,1154,60139,SUCO MACA INT 1LT PERGOLA,CX/6,1.57,0.25,0.09,0.09
1155,1155,1155,1155,52317,SUCO MANGA ORG TROPICAL 200ML NATIVE,CX/27,0.23,0.12,0.045,0.038
1156,1156,1156,1156,61769,SUCO MANGA/MACA 100% FRUTA 200ML SUPERBOM,CX/27,0.22,0.12,0.04,0.05
1157,1157,1157,1157,59782,SUCO TANGERINA 100% 1L SUPERBOM,CX/6,1.0,0.25,0.09,0.09
1158,1158,1158,1158,61436,SUCO TANGERINA 100% FRT 200ML SUPERBOM,CX/27,0.22,0.12,0.038,0.047
1159,1159,1159,1159,61913,SUCO TOMATE INT 300ML SUPERBOM,CX/6,0.51,0.173,0.0583,0.0583
1160,1160,1160,1160,61435,SUCO UVA 100% FRUTA 200ML SUPERBOM,CX/27,0.22,0.12,0.038,0.047
1161,1161,1161,1161,54843,SUCO UVA BRANCO INT 1LT PERGOLA,CX/12,1.61,0.295,0.08,0.08
1162,1162,1162,1162,62488,SUCO UVA INT 300ML SUPERBOM ,CX/6,0.51,0.173,0.0583,0.0583
1163,1163,1163,1163,54839,SUCO UVA TINTO INT 1LT PERGOLA,CX/12,1.61,0.295,0.08,0.08
1164,1164,1164,1164,54841,SUCO UVA TINTO INT 300ML PERGOLA,CX/12,0.7,0.205,0.055,0.055
1165,1165,1165,1165,61942,SUCO UVA TINTO INT 500ML CATAFESTA,CX/12,0.84,0.24,0.065,0.065
1166,1166,1166,1166,54840,SUCO UVA TINTO INT 500ML PERGOLA,CX/12,0.9,0.24,0.065,0.065
1167,1167,1167,1167,59839,SUP.GRAOS CHIA 120G KOBBER,CX/12,0.12,0.18,0.095,0.04
1168,1168,1168,1168,62282,"SUPERWHEY 3W BAUN 1,8KG  INTEG MEDICA",CX/2,0.0,0.0,0.0,0.0
1169,1169,1169,1169,62293,"SUPERWHEY 3W CHOC 1,8KG INTEG MEDICA",CX/2,0.0,0.0,0.0,0.0
1170,1170,1170,1170,50528,SUPERWHEY 3W CHOCO 907G PT INTEG MEDICA,CX/4,0.907,0.262,0.312,0.312
1171,1171,1171,1171,62290,"SUPERWHEY 3W MOR 1,8KG INTEG MEDICA",CX/2,1.8,0.0,0.0,0.0
